,name,address,categories,id
15339,Jersey City Heights Seventh-Day Adventist Church,,place_of_worship,OSMway-397400844
15340,Fairfield Inn & Suites Newark Liberty International Airport,Newark 618 Routes 1 and 9 south ,hotel,OSMway-397405482
15341,Police Officer Nicholas Demutiis Playground,,park,OSMway-397491603
15342,Little Red Lighthouse,,lighthouse,OSMway-397678729
15343,Rumba's Cafe,,restaurant,OSMway-397708556
15344,Ruthie's Bar-B-Q and Pizza,Montclair US 64 Chestnut Street ,restaurant,OSMway-398213060
15345,Van Vleck House and Gardens,Montclair 21 Van Vleck Street ,garden,OSMway-398214208
15346,Zeus Complete Automotive Services,Montclair US 120 Watchung Avenue ,garage;car_repair,OSMway-398216408
15347,Sunset Park,Upper Montclair ,park,OSMway-398216604
15348,Keil's Pharmacy,Upper Montclair US 732 Valley Road ,pharmacy,OSMway-398216899
15349,learning express,Montclair US 596 Valley Road ,toys,OSMway-398246020
15350,Brookdale Dog Park,,recreation_ground;dog_park,OSMway-398246021
15351,Leonard & Claire Tow Center for the Performing Arts Expansion,Brooklyn 2900 Avenue H ,theatre,OSMway-398440362
15352,The Shops & Restaurants at Hudson Yards,,retail,OSMway-398440363
15353,Mall at Bay Plaza,,yes;mall,OSMway-398440365
15354,Columbia Residential,,university;residential,OSMway-398632274
15355,Avery Extension,,university,OSMway-398634902
15356,Rainbows,,yes;clothes,OSMway-399158027
15357,Hollywood Fried Chicken,,fast_food,OSMway-399158197
15358,99 Cent store,,yes;convenience,OSMway-399158199
15359,Boost Mobile,,yes;mobile_phone,OSMway-399158233
15360,Noches De Colombia,Jersey City 231-233 Central Avenue ,restaurant;retail,OSMway-399158360
15361,The Grove,,events_venue,OSMway-399225836
15362,Cedar Grove High School,Cedar Grove 90 Rugby Road ,school;school,OSMway-399225851
15363,Grace Hope Chapel,Jersey City 877 Summit Avenue ,church,OSMway-399333322
15364,Saint John's Lutheran Church,,place_of_worship,OSMway-399803877
15365,Queens County Farm Museum,,park,OSMway-400242581
15366,Glen Oaks Oval (Tenney Park),,park,OSMway-400242590
15367,Monroe Center,,yes,OSMway-400535611
15368,800 Monroe,,brownfield,OSMway-400535615
15369,Sky Club West,,yes,OSMway-400535616
15370,Sky Club East,,yes,OSMway-400535617
15371,Clock Tower Apartments,,yes,OSMway-400539414
15372,Hoboken Catholic Academy,,yes,OSMway-400539418
15373,15 Church Towers,,yes,OSMway-400539421
15374,10 Church Towers,,yes,OSMway-400539422
15375,Metrostop,Hoboken 800 Jackson Street ,apartments,OSMway-400632463
15376,Marion Towers,400 1st Street ,apartments,OSMway-400704472
15377,St Joseph RC Church,,place_of_worship,OSMway-400704526
15378,Hoboken Grande,610 Newark Street ,yes,OSMway-400704538
15379,5 Church Towers,,yes,OSMway-400704631
15380,The Skyline,551 Observer Highway ,yes,OSMway-400704633
15381,John Adams Gardens,,yes,OSMway-400704634
15382,Standard Tile Jersey City Corperation,,commercial,OSMway-400704789
15383,St. Anne's Church Auxillery Building.,,church,OSMway-400704794
15384,Teardrop Park South,,park,OSMway-400780940
15385,Vesey Green,,park,OSMway-400782869
15386,West Thames Park,,park,OSMway-400782872
15387,Saint Anne's Church Cathedral,,church,OSMway-400832802
15388,Kenny Ideal Food Market,,convenience,OSMway-400833681
15389,Bow Tie Cinemas,Hoboken 409-415 14th Street ,cinema,OSMway-400862092
15390,City of Hoboken Municipal Garage,,yes,OSMway-400864014
15391,Days Inn,Jersey City 750 Tonnelle Ave ,hotel;hotel,OSMway-400865233
15392,Angel Mini Market,,convenience,OSMway-400901305
15393,Kay's Chinese Food,,restaurant,OSMway-400901315
15394,Brianna's Beauty Salon,,yes;beauty,OSMway-400901317
15395,Wings & Curry,,restaurant,OSMway-400901322
15396,White Mana Diner,Jersey City 470 Tonnele Avenue ,restaurant,OSMway-401104930
15397,Rodeway Inn,Jersey City 459 Tonnelle Avenue ,yes;motel,OSMway-401122540
15398,Ditmars Park,,park,OSMway-401272976
15399,Head Start Main Building,,school,OSMway-401463582
15400,Travelodge by Wyndham Jersey City,Jersey City 881 Tonnelle Avenue ,yes,OSMway-401498883
15401,Skyway Motel,,yes;motel,OSMway-401504799
15402,Willowbrook (NJ) - Marquee Lot,,parking,OSMway-401997488
15403,XO Private Functions & Social Lounge,Wayne 46 US-46 ,events_venue;commercial,OSMway-401997492
15404,Heights Garden Plaza,,yes,OSMway-402023437
15405,Harborside Lofts at Hudson Tea,,yes,OSMway-402324697
15406,Harborside Park,,park,OSMway-402324768
15407,Taylor,,residential,OSMway-402412256
15408,Charles R. DeCarlo Performing Arts Center,,arts_center,OSMway-402412258
15409,Westlands,,yes,OSMway-402413665
15410,President's House,Bronxville 931 Kimball Avenue ,yes,OSMway-402418989
15411,Morrill House,,yes,OSMway-402418991
15412,Carriage House,,yes,OSMway-402419440
15413,Marshall Field Music Building,,yes,OSMway-402420715
15414,Tweed House,,yes,OSMway-402432218
15415,Greenhouse,,yes,OSMway-402433200
15416,Lynd Annex,,yes,OSMway-402433457
15417,Lynd House,,yes,OSMway-402436493
15418,Lynd Offices,,yes,OSMway-402436921
15419,"Monica A and Charles A Heinbold, Junior Arts Center",,yes,OSMway-402474327
15420,Slonim Woods,,yes,OSMway-402485164
15421,Campbell Sports Center,,gym,OSMway-402489816
15422,Kober Parking,,parking,OSMway-402492112
15423,Curtis,,yes,OSMway-402504538
15424,Andrews East,,yes,OSMway-402508068
15425,Andrews Court,,yes,OSMway-402508840
15426,Andrew's Annex,,yes,OSMway-402511979
15427,Ruth Leff Siegel Center,,yes,OSMway-402515864
15428,MacCracken,,yes,OSMway-402519098
15429,Dudley Lawrence,,yes,OSMway-402521385
15430,Gilbert,,yes,OSMway-402521631
15431,Bates,,yes,OSMway-402522229
15432,Alice Stone Ilchman Science Center,Bronxville 998 Kimball Avenue ,yes,OSMway-402522429
15433,North Parking,,parking,OSMway-402523096
15434,North,,yes,OSMway-402523201
15435,Brebner House,,yes,OSMway-402675395
15436,Morris House,,yes,OSMway-402675397
15437,Warren House,,yes,OSMway-402676085
15438,Warren House,,yes,OSMway-402676432
15439,Swinford House,,yes,OSMway-402757179
15440,Robinson House,,yes,OSMway-402757182
15441,Lyles House,,yes,OSMway-402757287
15442,The Berkshire at the Shipyard,,yes,OSMway-402785472
15443,Shipyard Park,,park,OSMway-402795851
15444,Waterfront Corporate Center III,,office,OSMway-402807455
15445,Waterfront Corporate Center II,,office,OSMway-402807456
15446,El Pollo Supremo,,fast_food,OSMway-402829070
15447,123 Boulder Trail,,yes,OSMway-402898861
15448,Andrews West,,yes,OSMway-402900104
15449,Legion Park,,park,OSMway-403002080
15450,NYC Housing Preservation and Development (HPD),100 Gold Street ,yes;government,OSMway-403109600
15451,Saints Peter and Paul RC Church,404 Hudson Street ,place_of_worship;church,OSMway-403124630
15452,McLean Building,,university,OSMway-403166887
15453,Laguna,,yes,OSMway-403178672
15454,Parkside West,Jersey City 40 Newport Parkway ,yes,OSMway-403178674
15455,Parkside East,Jersey City 30 Newport Parkway ,yes,OSMway-403178677
15456,The Shore North,Jersey City 1 Shore Lane ,yes,OSMway-403182245
15457,The Shore South,Jersey City 20 Newport Parkway ,yes,OSMway-403182246
15458,The Shore,,yes,OSMway-403182247
15459,JP Morgan Chase,Newport Office Center V ,yes,OSMway-403184113
15460,Newport Tower,,office,OSMway-403184590
15461,Monaco,Jersey City 475 Washington Street ,yes,OSMway-403194879
15462,Windsor at Liberty House,,apartments,OSMway-403203219
15463,Windsor at Liberty House,,apartments,OSMway-403203610
15464,Portside Towers East,,yes,OSMway-403264417
15465,Portside Towers West,,yes,OSMway-403264421
15466,The Sugar House,,yes,OSMway-403274952
15467,Hudson Point,Jersey City 131 Dudley Street ,yes,OSMway-403281606
15468,The Pier,,yes,OSMway-403287242
15469,The One,,yes,OSMway-403390799
15470,Hammel Houses,,residential,OSMway-403421526
15471,Edgemere Houses,,residential,OSMway-403421642
15472,Arverne Houses,,residential,OSMway-403421649
15473,Redfern Houses,,residential,OSMway-403421801
15474,The Morgan at Provost Square,,yes,OSMway-403427175
15475,Morgan Loft Apartments,Jersey City 144 Steuben Street ,apartments,OSMway-403430227
15476,Fulton's Landing,Jersey City 149 Essex Street ,yes,OSMway-403556152
15477,The Zenith,,yes,OSMway-403568878
15478,The Sutton,,yes,OSMway-403568879
15479,The Regent at Liberty Harbor,30 Regent Street ,yes,OSMway-403568880
15480,225 Grand Street,,yes,OSMway-403572680
15481,Gull's Cove Phase I,,yes,OSMway-403573349
15482,Frank R. Conwell Middle School,Jersey City 107 Bright Street ,school,OSMway-403575686
15483,Essex Commons,,apartments,OSMway-403586092
15484,Madox,Jersey City 198 Van Vorst Street ,apartments,OSMway-403586561
15485,Liberty Pointe,Jersey City 187 Warren Street ,yes,OSMway-403588400
15486,New Jersey Army National Guard at Teaneck Armory,,military,OSMway-403726494
15487,Soccer Coliseum at Teaneck Armory,,sports_centre,OSMway-403726507
15488,Trinity Evangelical Free Church,Teaneck US 390 Teaneck Road ,place_of_worship;church,OSMway-403726508
15489,Academic Classroom Building,,university,OSMway-403754082
15490,Aquinas Hall,,residential,OSMway-403754085
15491,Arts Center - Carriage House,,arts_centre;university,OSMway-403754088
15492,Bayley Hall,,university,OSMway-403754089
15493,Bishop Dougherty University Center,,university,OSMway-403754090
15494,Farinella Gate,,university,OSMway-403754091
15495,George M. Ring Building - University Advancement,South Orange US 457 Centre Street ,university,OSMway-403754092
15496,Health Services,South Orange US 303 Centre Street ,clinic,OSMway-403754093
15497,Marshall Hall,,university,OSMway-403754094
15498,Martin House - Human Resources,,university,OSMway-403754095
15499,Owen T. Carroll Athletic Field,,recreation_ground,OSMway-403754096
15500,Parking Deck,,parking,OSMway-403754097
15501,Presidents Hall,,university,OSMway-403754098
15502,Richie Regan Recreation and Athletic Center,,sports_centre,OSMway-403754099
15503,Saint Andrew's Hall - Seton Hall University College Seminary,South Orange US 571 Centre Street ,place_of_worship;church,OSMway-403754100
15504,Science and Technology Center - McNulty Hall,,university,OSMway-403754101
15505,Theatre-in-the-Round,,theatre;university,OSMway-403754102
15506,University Green,,grass,OSMway-403754103
15507,Warren at York by Windsor,,apartments,OSMway-403779962
15508,The Gotham,Jersey City 255 Warren Street ,apartments,OSMway-403780091
15509,Newport Centre Mall,,commercial,OSMway-403795716
15510,The Pacific at Newport,,yes,OSMway-403797931
15511,The Roosevelt,,yes,OSMway-403813600
15512,The Lincoln,204 10th Street ,yes,OSMway-403813601
15513,Schroeder Lofts,234 10th Street ,yes,OSMway-403813602
15514,Cornell Tech,,university,OSMway-403842582
15515,Unico Towers,500 Manila Avenue ,yes,OSMway-403943793
15516,James J. Ferris High School,Jersey City 35 Colgate Street ,school,OSMway-404028573
15517,Seven Gables Playground,,park,OSMway-404069492
15518,Morris Terrace,,yes,OSMway-404213404
15519,Farm Playground,,park,OSMway-404246337
15520,Utopia Playground,,park,OSMway-404248325
15521,The Grand View,61 Grand Street ,apartments,OSMway-404271738
15522,Kenmare High School,,school,OSMway-404322230
15523,Museum of Russian Art,Jersey City 80 Grand Street ,yes;museum,OSMway-404322369
15524,Saints Peter and Paul Orthodox Church,,place_of_worship,OSMway-404331963
15525,SGS North America Inc,Fairfield 291 Fairfield Avenue ,industrial,OSMway-404359558
15526,Command Nutritionals,Fairfield 10 Washington Avenue ,industrial,OSMway-404359559
15527,Vapon Inc.,Fairfield 299 Fairfield Avenue ,industrial,OSMway-404359565
15528,MVN Logistics Corp,Fairfield 55 Passaic Avenue ,commercial,OSMway-404359568
15529,SGS Life Science Service,Fairfield 75 Passaic Avenue ,industrial,OSMway-404359574
15530,"Ferguson Bath, Kitchen & Lighting Gallery",Fairfield 65 Passaic Avenue ,industrial,OSMway-404359575
15531,West Essex Graphics,Fairfield 305 Fairfield Avenue ,industrial,OSMway-404359581
15532,Our Lady of Czestochowa,,place_of_worship,OSMway-404362537
15533,Blvd401,Jersey City 401 Washington Boulevard ,yes,OSMway-404386902
15534,Charles & Co.,,apartments,OSMway-404386903
15535,Padavan-Preller Fields,,sports_centre,OSMway-404419156
15536,Patrol Officer William T Gunn Junior Park,,park,OSMway-404419157
15537,Bel Fuse,,commercial,OSMway-404518830
15538,Riverbend Apartments,,apartments,OSMway-404557713
15539,The Avenue Collection - 1200 Avenue,,apartments,OSMway-404676779
15540,Our Lady of Czestochowa School,,school,OSMway-404717961
15541,Sisters of Saint Joseph of Peace,Englewood Cliffs ,place_of_worship;church,OSMway-405027660
15542,Chelsea Recreation Center,430 West 25th Street ,sports_centre,OSMway-405049889
15543,NYU Alumni Hall,New York 33 3rd Avenue ,apartments,OSMway-405101628
15544,Cricket Field,,pitch,OSMway-405204835
15545,Chase,Valley Stream 930 Rosedale Road ,bank,OSMway-405332397
15546,Hoeffner's Service & Tire Center,Valley Stream 940 Rosedale Road ,car_repair,OSMway-405332398
15547,Municipal Parking Field 8,,parking,OSMway-405332402
15548,Municipal Parking Field #4,,parking,OSMway-405332403
15549,Municipal Parking Field #15,,parking,OSMway-405332406
15550,Municipal Parking Field 16,,parking,OSMway-405332407
15551,Municipal Parking Field 28,,parking,OSMway-405332409
15552,Municipal Parking Field 5,,parking,OSMway-405332410
15553,Concord Diner,Valley stream 99 4th St ,restaurant,OSMway-405332411
15554,Municipal Parking Field #3,,parking,OSMway-405332414
15555,St. George’s Play Yard,,playground,OSMway-405424442
15556,Church of Saint Anastasia,Teaneck US 1095 Teaneck Road ,place_of_worship;church,OSMway-405506999
15557,Iglesia Del Nazareno,,place_of_worship,OSMway-405628349
15558,Canopy by Hilton,,commercial;hotel,OSMway-405649188
15559,Residence Inn Jersey City,Jersey City 80 Christopher Columbus Drive ,hotel;hotel,OSMway-405656982
15560,Drew Hamilton Houses,,residential,OSMway-405725701
15561,Jersey City Medical Center,Jersey City 355 Grand Street ,hospital;hospital,OSMway-405835399
15562,Aquatheater,,stadium,OSMway-405885395
15563,Coney Island Cyclone,,attraction,OSMway-405891521
15564,Salt & Sizzle,,restaurant;commercial,OSMway-405891524
15565,Steeplechase Park,Brooklyn 1739 Riegelmann Boardwalk ,park,OSMway-405891530
15566,Lunatics Ice Cream,Brooklyn 1224 Surf Avenue ,ice_cream,OSMway-405892188
15567,Eldorado Plaza,,retail,OSMway-405892190
15568,Shooting Gallery,1214 Surf Avenue ,amusement_arcade,OSMway-405892192
15569,Margarita Island,,restaurant,OSMway-405892196
15570,QC NY spa,112 Andes Road ,resort,OSMway-405898225
15571,Ligget Terrace Food Court,,food_court;outdoor_seating,OSMway-405900461
15572,King Avenue Food Court,,fast_food,OSMway-405900462
15573,Iglesia Adventista Del Septimo Dia,240 Montgomery Street ,place_of_worship,OSMway-406068648
15574,Salem Halal Meat,269 Grove Street ,yes;deli,OSMway-406133740
15575,Inglesia Pentecostal Antioquia,217 Montgomery Street ,place_of_worship,OSMway-406133742
15576,A1 Nail’s One,219 Montgomery Street ,yes;beauty,OSMway-406133743
15577,Bubby’s Burritos,,restaurant,OSMway-406254097
15578,New Bethel Baptist Church,,place_of_worship,OSMway-406270060
15579,First Pentecostal Church Of God,441 Jersey Avenue ,place_of_worship,OSMway-406271862
15580,Sugartown,,yes;bakery,OSMway-406279551
15581,Jersey City Free Public Library,Jersey City 472 Jersey Avenue ,library,OSMway-406324292
15582,Passaic River Yacht Club,,marina,OSMway-406518859
15583,New Jersey Truck Stop,,restaurant,OSMway-406519420
15584,Foundry Lofts,,yes,OSMway-406698584
15585,Woodmere Rehabilitation & Healthcare Center,Hewlett 121 Franklin Place ,yes,OSMway-406801555
15586,Franklin Tower Professional,Hewlett A;B;C 141 Franklin Place ,yes,OSMway-406801562
15587,Norman's Pharmacy,,pharmacy;pharmacy,OSMway-406904881
15588,Rafael de J. Cordero Elementary School - PS 37,,school,OSMway-406957187
15589,St. Matthews,,place_of_worship,OSMway-407064115
15590,Angel Ramos Park,,park,OSMway-407064508
15591,Barrow Mansion,,social_facility,OSMway-407074976
15592,East Flour,103 Christopher Columbus Drive ,restaurant,OSMway-407255649
15593,Public School #5,,school,OSMway-407329922
15594,Village Park,,park,OSMway-407580299
15595,Splash Pad,,fountain,OSMway-408659589
15596,101 Street Soccer Field,,pitch,OSMway-409216518
15597,Frederick Douglas mini Pool,,swimming_pool,OSMway-409229859
15598,Bushwick Flea,Brooklyn 52 Wyckoff Avenue ,commercial,OSMway-409341255
15599,U.S Post Office,Orange 384 Main Street ,post_office,OSMway-409350398
15600,Orange Public Library,Orange 348 Main Street ,library,OSMway-409350400
15601,Rosa Parks Central Community School,Orange 369 Main Street ,school,OSMway-409350402
15602,Central Elementary School,Orange ,school;school,OSMway-409350404
15603,Mount Olive Church of God,Orange 24 Cleveland Street ,place_of_worship,OSMway-409350406
15604,Rite Aid,New York US 81 1st Avenue ,pharmacy;retail;pharmacy,OSMway-409393048
15605,Saint Mary of the Immaculate Conception Church,254 2nd Street ,place_of_worship,OSMway-409624756
